segment,uri,start,end,speaker,verification,identification
id10595\BFBAEcUNoI4\00003.wav,Kate_Voegele/BFBAEcUNoI4,61.9,75.4,Kate_Voegele,dev,tst
id10595\BFBAEcUNoI4\00004.wav,Kate_Voegele/BFBAEcUNoI4,78.9,88.7,Kate_Voegele,dev,tst
id10595\BFBAEcUNoI4\00005.wav,Kate_Voegele/BFBAEcUNoI4,97.4,121.7,Kate_Voegele,dev,tst
id10595\BFBAEcUNoI4\00007.wav,Kate_Voegele/BFBAEcUNoI4,140.6,156.3,Kate_Voegele,dev,tst
id10595\EEQeKhm02xg\00001.wav,Kate_Voegele/EEQeKhm02xg,16.8,23.5,Kate_Voegele,dev,trn
id10595\EEQeKhm02xg\00005.wav,Kate_Voegele/EEQeKhm02xg,108.6,120.2,Kate_Voegele,dev,trn
id10595\EEQeKhm02xg\00006.wav,Kate_Voegele/EEQeKhm02xg,122.6,131.4,Kate_Voegele,dev,trn
id10595\EEQeKhm02xg\00007.wav,Kate_Voegele/EEQeKhm02xg,131.8,141.3,Kate_Voegele,dev,trn
id10595\EEQeKhm02xg\00009.wav,Kate_Voegele/EEQeKhm02xg,164.8,178.1,Kate_Voegele,dev,trn
id10595\Ha3ScXWNQYQ\00004.wav,Kate_Voegele/Ha3ScXWNQYQ,93.1,99.7,Kate_Voegele,dev,trn
id10595\Ha3ScXWNQYQ\00005.wav,Kate_Voegele/Ha3ScXWNQYQ,108.6,120.0,Kate_Voegele,dev,trn
id10595\Ha3ScXWNQYQ\00006.wav,Kate_Voegele/Ha3ScXWNQYQ,122.6,131.7,Kate_Voegele,dev,trn
id10595\Ha3ScXWNQYQ\00007.wav,Kate_Voegele/Ha3ScXWNQYQ,131.8,140.7,Kate_Voegele,dev,trn
id10595\Ha3ScXWNQYQ\00009.wav,Kate_Voegele/Ha3ScXWNQYQ,162.9,178.2,Kate_Voegele,dev,trn
id10595\J2FC0kpeWQk\00003.wav,Kate_Voegele/J2FC0kpeWQk,367.8,374.0,Kate_Voegele,dev,trn
id10595\JOde5rbtJaI\00001.wav,Kate_Voegele/JOde5rbtJaI,35.9,47.2,Kate_Voegele,dev,trn
id10595\JOde5rbtJaI\00002.wav,Kate_Voegele/JOde5rbtJaI,47.8,55.1,Kate_Voegele,dev,trn
id10595\JOde5rbtJaI\00003.wav,Kate_Voegele/JOde5rbtJaI,63.0,70.8,Kate_Voegele,dev,trn
id10595\JOde5rbtJaI\00006.wav,Kate_Voegele/JOde5rbtJaI,111.8,119.8,Kate_Voegele,dev,trn
id10595\JOde5rbtJaI\00007.wav,Kate_Voegele/JOde5rbtJaI,163.2,171.7,Kate_Voegele,dev,trn
id10595\JOde5rbtJaI\00009.wav,Kate_Voegele/JOde5rbtJaI,194.3,201.8,Kate_Voegele,dev,trn
id10595\JOde5rbtJaI\00012.wav,Kate_Voegele/JOde5rbtJaI,232.7,240.2,Kate_Voegele,dev,trn
id10595\MN-qNRq2pUE\00001.wav,Kate_Voegele/MN-qNRq2pUE,49.4,56.8,Kate_Voegele,dev,trn
id10595\MN-qNRq2pUE\00002.wav,Kate_Voegele/MN-qNRq2pUE,130.8,140.6,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00004.wav,Kate_Voegele/TAlC9RzAnLQ,59.2,70.2,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00005.wav,Kate_Voegele/TAlC9RzAnLQ,74.2,84.0,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00008.wav,Kate_Voegele/TAlC9RzAnLQ,108.2,118.7,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00011.wav,Kate_Voegele/TAlC9RzAnLQ,144.1,153.7,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00012.wav,Kate_Voegele/TAlC9RzAnLQ,171.8,181.8,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00013.wav,Kate_Voegele/TAlC9RzAnLQ,212.1,219.2,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00014.wav,Kate_Voegele/TAlC9RzAnLQ,221.2,234.5,Kate_Voegele,dev,trn
id10595\TAlC9RzAnLQ\00016.wav,Kate_Voegele/TAlC9RzAnLQ,243.2,252.7,Kate_Voegele,dev,trn
id10595\lWwU44Wq67o\00002.wav,Kate_Voegele/lWwU44Wq67o,35.2,41.3,Kate_Voegele,dev,dev
id10595\lWwU44Wq67o\00005.wav,Kate_Voegele/lWwU44Wq67o,132.3,140.4,Kate_Voegele,dev,dev
id10595\uaDx_tzP5Fs\00002.wav,Kate_Voegele/uaDx_tzP5Fs,54.5,61.7,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00006.wav,Kate_Voegele/uaDx_tzP5Fs,163.8,169.9,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00007.wav,Kate_Voegele/uaDx_tzP5Fs,180.2,187.4,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00009.wav,Kate_Voegele/uaDx_tzP5Fs,204.8,216.7,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00010.wav,Kate_Voegele/uaDx_tzP5Fs,218.7,233.0,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00011.wav,Kate_Voegele/uaDx_tzP5Fs,239.6,249.0,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00012.wav,Kate_Voegele/uaDx_tzP5Fs,250.9,257.9,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00013.wav,Kate_Voegele/uaDx_tzP5Fs,264.2,279.4,Kate_Voegele,dev,trn
id10595\uaDx_tzP5Fs\00014.wav,Kate_Voegele/uaDx_tzP5Fs,285.5,293.0,Kate_Voegele,dev,trn
id10595\yH4kH66UUhU\00001.wav,Kate_Voegele/yH4kH66UUhU,122.4,130.1,Kate_Voegele,dev,trn
id10596\1pwhsv7KJf0\00001.wav,Kate_Walsh/1pwhsv7KJf0,49.2,57.0,Kate_Walsh,dev,trn
id10596\1pwhsv7KJf0\00002.wav,Kate_Walsh/1pwhsv7KJf0,57.4,63.5,Kate_Walsh,dev,trn
id10596\1pwhsv7KJf0\00004.wav,Kate_Walsh/1pwhsv7KJf0,111.6,118.2,Kate_Walsh,dev,trn
id10596\1pwhsv7KJf0\00005.wav,Kate_Walsh/1pwhsv7KJf0,145.6,158.5,Kate_Walsh,dev,trn
id10596\1pwhsv7KJf0\00006.wav,Kate_Walsh/1pwhsv7KJf0,199.6,206.0,Kate_Walsh,dev,trn
id10596\1pwhsv7KJf0\00007.wav,Kate_Walsh/1pwhsv7KJf0,216.7,225.4,Kate_Walsh,dev,trn
id10596\1pwhsv7KJf0\00008.wav,Kate_Walsh/1pwhsv7KJf0,249.5,261.9,Kate_Walsh,dev,trn
id10596\1pwhsv7KJf0\00010.wav,Kate_Walsh/1pwhsv7KJf0,312.9,320.2,Kate_Walsh,dev,trn
id10596\OODAmigQ1Z4\00001.wav,Kate_Walsh/OODAmigQ1Z4,186.9,195.0,Kate_Walsh,dev,dev
id10596\OODAmigQ1Z4\00002.wav,Kate_Walsh/OODAmigQ1Z4,196.4,207.9,Kate_Walsh,dev,dev
id10596\OODAmigQ1Z4\00004.wav,Kate_Walsh/OODAmigQ1Z4,227.9,238.1,Kate_Walsh,dev,dev
id10596\OODAmigQ1Z4\00005.wav,Kate_Walsh/OODAmigQ1Z4,239.0,252.0,Kate_Walsh,dev,dev
id10596\QT6W4ymPIj8\00003.wav,Kate_Walsh/QT6W4ymPIj8,159.8,166.2,Kate_Walsh,dev,trn
id10596\QT6W4ymPIj8\00005.wav,Kate_Walsh/QT6W4ymPIj8,235.5,243.6,Kate_Walsh,dev,trn
id10596\QT6W4ymPIj8\00006.wav,Kate_Walsh/QT6W4ymPIj8,260.9,272.7,Kate_Walsh,dev,trn
id10596\QT6W4ymPIj8\00007.wav,Kate_Walsh/QT6W4ymPIj8,317.4,324.0,Kate_Walsh,dev,trn
id10596\QT6W4ymPIj8\00008.wav,Kate_Walsh/QT6W4ymPIj8,340.7,346.9,Kate_Walsh,dev,trn
id10596\SEs_ppdJ2d4\00001.wav,Kate_Walsh/SEs_ppdJ2d4,11.1,19.7,Kate_Walsh,dev,trn
id10596\SEs_ppdJ2d4\00002.wav,Kate_Walsh/SEs_ppdJ2d4,26.2,33.2,Kate_Walsh,dev,trn
id10596\SEs_ppdJ2d4\00003.wav,Kate_Walsh/SEs_ppdJ2d4,51.8,60.4,Kate_Walsh,dev,trn
id10596\TTPPaLjZMCU\00001.wav,Kate_Walsh/TTPPaLjZMCU,24.8,37.8,Kate_Walsh,dev,trn
id10596\TTPPaLjZMCU\00002.wav,Kate_Walsh/TTPPaLjZMCU,79.8,95.7,Kate_Walsh,dev,trn
id10596\TTPPaLjZMCU\00003.wav,Kate_Walsh/TTPPaLjZMCU,157.8,167.8,Kate_Walsh,dev,trn
id10596\XdzuYV7L4H4\00002.wav,Kate_Walsh/XdzuYV7L4H4,239.0,248.3,Kate_Walsh,dev,trn
id10596\XdzuYV7L4H4\00003.wav,Kate_Walsh/XdzuYV7L4H4,267.5,280.4,Kate_Walsh,dev,trn
id10596\k7FUslRgmTs\00001.wav,Kate_Walsh/k7FUslRgmTs,67.6,78.9,Kate_Walsh,dev,trn
id10596\k7FUslRgmTs\00002.wav,Kate_Walsh/k7FUslRgmTs,79.9,90.1,Kate_Walsh,dev,trn
id10596\qMqXw6TWglY\00001.wav,Kate_Walsh/qMqXw6TWglY,16.8,32.7,Kate_Walsh,dev,tst
id10596\qMqXw6TWglY\00007.wav,Kate_Walsh/qMqXw6TWglY,104.6,114.0,Kate_Walsh,dev,tst
id10596\tR0OHSFR59M\00002.wav,Kate_Walsh/tR0OHSFR59M,23.6,30.7,Kate_Walsh,dev,trn
id10596\yXaj4X3QeV0\00001.wav,Kate_Walsh/yXaj4X3QeV0,267.2,275.5,Kate_Walsh,dev,trn
id10596\z_POuLU9FUM\00001.wav,Kate_Walsh/z_POuLU9FUM,14.0,26.1,Kate_Walsh,dev,trn
id10596\z_POuLU9FUM\00002.wav,Kate_Walsh/z_POuLU9FUM,32.4,38.6,Kate_Walsh,dev,trn
id10596\z_POuLU9FUM\00003.wav,Kate_Walsh/z_POuLU9FUM,51.3,57.6,Kate_Walsh,dev,trn
id10596\z_POuLU9FUM\00005.wav,Kate_Walsh/z_POuLU9FUM,68.5,86.7,Kate_Walsh,dev,trn
id10596\z_POuLU9FUM\00007.wav,Kate_Walsh/z_POuLU9FUM,153.2,160.0,Kate_Walsh,dev,trn
id10596\z_POuLU9FUM\00008.wav,Kate_Walsh/z_POuLU9FUM,217.1,234.6,Kate_Walsh,dev,trn
id10598\4HvcwvtDLKw\00001.wav,Katey_Sagal/4HvcwvtDLKw,58.8,65.1,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00002.wav,Katey_Sagal/4HvcwvtDLKw,65.9,77.4,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00003.wav,Katey_Sagal/4HvcwvtDLKw,92.1,105.8,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00004.wav,Katey_Sagal/4HvcwvtDLKw,112.2,119.7,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00005.wav,Katey_Sagal/4HvcwvtDLKw,130.0,149.0,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00006.wav,Katey_Sagal/4HvcwvtDLKw,201.3,207.4,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00007.wav,Katey_Sagal/4HvcwvtDLKw,223.3,241.6,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00008.wav,Katey_Sagal/4HvcwvtDLKw,241.8,248.3,Katey_Sagal,dev,trn
id10598\4HvcwvtDLKw\00009.wav,Katey_Sagal/4HvcwvtDLKw,274.6,293.3,Katey_Sagal,dev,trn
id10598\4LTKjHQ_kQ8\00002.wav,Katey_Sagal/4LTKjHQ_kQ8,1435.0,1443.0,Katey_Sagal,dev,trn
id10598\8AOqndLyKdg\00001.wav,Katey_Sagal/8AOqndLyKdg,52.5,59.6,Katey_Sagal,dev,trn
id10598\Ef97sS2evek\00001.wav,Katey_Sagal/Ef97sS2evek,27.6,39.1,Katey_Sagal,dev,trn
id10598\Ef97sS2evek\00002.wav,Katey_Sagal/Ef97sS2evek,61.0,69.2,Katey_Sagal,dev,trn
id10598\Ef97sS2evek\00004.wav,Katey_Sagal/Ef97sS2evek,100.3,111.1,Katey_Sagal,dev,trn
id10598\Ef97sS2evek\00006.wav,Katey_Sagal/Ef97sS2evek,132.3,162.0,Katey_Sagal,dev,trn
id10598\NbuUkgIxl_Q\00001.wav,Katey_Sagal/NbuUkgIxl_Q,223.9,231.3,Katey_Sagal,dev,trn
id10598\PKJQOt0eR0U\00002.wav,Katey_Sagal/PKJQOt0eR0U,119.1,128.2,Katey_Sagal,dev,trn
id10598\PKJQOt0eR0U\00004.wav,Katey_Sagal/PKJQOt0eR0U,134.8,141.9,Katey_Sagal,dev,trn
id10598\PKJQOt0eR0U\00010.wav,Katey_Sagal/PKJQOt0eR0U,400.6,409.1,Katey_Sagal,dev,trn
id10598\cWpVjyNZBNM\00001.wav,Katey_Sagal/cWpVjyNZBNM,24.2,53.8,Katey_Sagal,dev,trn
id10598\cWpVjyNZBNM\00002.wav,Katey_Sagal/cWpVjyNZBNM,78.1,93.2,Katey_Sagal,dev,trn
id10598\cWpVjyNZBNM\00004.wav,Katey_Sagal/cWpVjyNZBNM,117.2,135.3,Katey_Sagal,dev,trn
id10598\cWpVjyNZBNM\00007.wav,Katey_Sagal/cWpVjyNZBNM,186.9,193.0,Katey_Sagal,dev,trn
id10598\cy_dxjr3CrY\00001.wav,Katey_Sagal/cy_dxjr3CrY,20.2,53.0,Katey_Sagal,dev,trn
id10598\cy_dxjr3CrY\00002.wav,Katey_Sagal/cy_dxjr3CrY,63.5,84.6,Katey_Sagal,dev,trn
id10598\cy_dxjr3CrY\00006.wav,Katey_Sagal/cy_dxjr3CrY,137.5,146.0,Katey_Sagal,dev,trn
id10598\nVOBmDm0p94\00001.wav,Katey_Sagal/nVOBmDm0p94,428.6,438.4,Katey_Sagal,dev,trn
id10598\r9OasNyTuRM\00002.wav,Katey_Sagal/r9OasNyTuRM,147.8,155.5,Katey_Sagal,dev,tst
id10598\r9OasNyTuRM\00005.wav,Katey_Sagal/r9OasNyTuRM,346.0,368.5,Katey_Sagal,dev,tst
id10602\A6VEr-9t8q0\00001.wav,Katherine_McNamara/A6VEr-9t8q0,14.5,20.8,Katherine_McNamara,dev,trn
id10602\MtDAcXNZhQk\00001.wav,Katherine_McNamara/MtDAcXNZhQk,15.2,25.5,Katherine_McNamara,dev,tst
id10602\MtDAcXNZhQk\00003.wav,Katherine_McNamara/MtDAcXNZhQk,80.4,90.0,Katherine_McNamara,dev,tst
id10602\MtDAcXNZhQk\00004.wav,Katherine_McNamara/MtDAcXNZhQk,93.9,105.2,Katherine_McNamara,dev,tst
id10602\MtDAcXNZhQk\00005.wav,Katherine_McNamara/MtDAcXNZhQk,149.8,158.9,Katherine_McNamara,dev,tst
id10602\MtDAcXNZhQk\00008.wav,Katherine_McNamara/MtDAcXNZhQk,212.0,219.5,Katherine_McNamara,dev,tst
id10602\PqtgGI6yrSg\00001.wav,Katherine_McNamara/PqtgGI6yrSg,0.8,10.2,Katherine_McNamara,dev,trn
id10602\PqtgGI6yrSg\00002.wav,Katherine_McNamara/PqtgGI6yrSg,42.2,51.7,Katherine_McNamara,dev,trn
id10602\PqtgGI6yrSg\00004.wav,Katherine_McNamara/PqtgGI6yrSg,179.0,185.9,Katherine_McNamara,dev,trn
id10602\PqtgGI6yrSg\00005.wav,Katherine_McNamara/PqtgGI6yrSg,324.4,330.9,Katherine_McNamara,dev,trn
id10602\PqtgGI6yrSg\00006.wav,Katherine_McNamara/PqtgGI6yrSg,342.6,357.5,Katherine_McNamara,dev,trn
id10602\PqtgGI6yrSg\00007.wav,Katherine_McNamara/PqtgGI6yrSg,561.4,570.1,Katherine_McNamara,dev,trn
id10602\_0VU5sCa7Pc\00001.wav,Katherine_McNamara/_0VU5sCa7Pc,362.6,370.1,Katherine_McNamara,dev,trn
id10602\_0VU5sCa7Pc\00002.wav,Katherine_McNamara/_0VU5sCa7Pc,408.1,427.3,Katherine_McNamara,dev,trn
id10602\_0VU5sCa7Pc\00003.wav,Katherine_McNamara/_0VU5sCa7Pc,562.5,577.8,Katherine_McNamara,dev,trn
id10602\_0VU5sCa7Pc\00004.wav,Katherine_McNamara/_0VU5sCa7Pc,772.3,780.0,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00001.wav,Katherine_McNamara/owq8REjhd4s,120.6,133.0,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00002.wav,Katherine_McNamara/owq8REjhd4s,139.6,149.0,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00004.wav,Katherine_McNamara/owq8REjhd4s,199.9,208.6,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00005.wav,Katherine_McNamara/owq8REjhd4s,211.4,217.7,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00006.wav,Katherine_McNamara/owq8REjhd4s,246.6,253.4,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00007.wav,Katherine_McNamara/owq8REjhd4s,272.8,289.7,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00012.wav,Katherine_McNamara/owq8REjhd4s,347.1,356.8,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00013.wav,Katherine_McNamara/owq8REjhd4s,378.6,401.4,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00014.wav,Katherine_McNamara/owq8REjhd4s,429.1,436.2,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00015.wav,Katherine_McNamara/owq8REjhd4s,436.7,443.2,Katherine_McNamara,dev,trn
id10602\owq8REjhd4s\00017.wav,Katherine_McNamara/owq8REjhd4s,459.6,468.3,Katherine_McNamara,dev,trn
id10602\yk41l2UfX3Q\00001.wav,Katherine_McNamara/yk41l2UfX3Q,8.6,16.2,Katherine_McNamara,dev,trn
id10602\yk41l2UfX3Q\00002.wav,Katherine_McNamara/yk41l2UfX3Q,18.0,24.7,Katherine_McNamara,dev,trn
id10605\8uneZajnsmo\00002.wav,Kathleen_Robertson/8uneZajnsmo,74.2,81.6,Kathleen_Robertson,dev,trn
id10605\8uneZajnsmo\00003.wav,Kathleen_Robertson/8uneZajnsmo,170.2,176.3,Kathleen_Robertson,dev,trn
id10605\EdFbFdf0K7w\00001.wav,Kathleen_Robertson/EdFbFdf0K7w,23.2,31.6,Kathleen_Robertson,dev,trn
id10605\EdFbFdf0K7w\00002.wav,Kathleen_Robertson/EdFbFdf0K7w,38.7,49.8,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00001.wav,Kathleen_Robertson/KoF8Hi7vjVI,634.8,643.4,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00003.wav,Kathleen_Robertson/KoF8Hi7vjVI,649.7,662.3,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00004.wav,Kathleen_Robertson/KoF8Hi7vjVI,662.8,680.3,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00006.wav,Kathleen_Robertson/KoF8Hi7vjVI,688.0,703.7,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00008.wav,Kathleen_Robertson/KoF8Hi7vjVI,1289.5,1310.4,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00009.wav,Kathleen_Robertson/KoF8Hi7vjVI,1312.6,1320.0,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00010.wav,Kathleen_Robertson/KoF8Hi7vjVI,1322.7,1330.6,Kathleen_Robertson,dev,trn
id10605\KoF8Hi7vjVI\00013.wav,Kathleen_Robertson/KoF8Hi7vjVI,1346.3,1354.2,Kathleen_Robertson,dev,trn
id10605\LH8PiweidqE\00001.wav,Kathleen_Robertson/LH8PiweidqE,45.8,57.4,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00002.wav,Kathleen_Robertson/LH8PiweidqE,60.6,72.0,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00003.wav,Kathleen_Robertson/LH8PiweidqE,74.1,88.4,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00005.wav,Kathleen_Robertson/LH8PiweidqE,116.9,125.0,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00006.wav,Kathleen_Robertson/LH8PiweidqE,125.4,139.8,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00007.wav,Kathleen_Robertson/LH8PiweidqE,141.0,152.9,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00008.wav,Kathleen_Robertson/LH8PiweidqE,197.8,229.2,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00010.wav,Kathleen_Robertson/LH8PiweidqE,316.1,332.4,Kathleen_Robertson,dev,tst
id10605\LH8PiweidqE\00012.wav,Kathleen_Robertson/LH8PiweidqE,380.9,395.5,Kathleen_Robertson,dev,tst
id10605\ZxOTUBDjs0k\00002.wav,Kathleen_Robertson/ZxOTUBDjs0k,99.6,108.0,Kathleen_Robertson,dev,trn
id10605\aTqm8ThrqYU\00002.wav,Kathleen_Robertson/aTqm8ThrqYU,30.9,43.4,Kathleen_Robertson,dev,dev
id10605\aTqm8ThrqYU\00004.wav,Kathleen_Robertson/aTqm8ThrqYU,61.4,75.6,Kathleen_Robertson,dev,dev
id10605\aTqm8ThrqYU\00005.wav,Kathleen_Robertson/aTqm8ThrqYU,76.6,84.3,Kathleen_Robertson,dev,dev
id10605\aTqm8ThrqYU\00006.wav,Kathleen_Robertson/aTqm8ThrqYU,76.9,84.3,Kathleen_Robertson,dev,dev
id10605\krMdQOnZQy0\00002.wav,Kathleen_Robertson/krMdQOnZQy0,130.0,138.4,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00001.wav,Kathleen_Robertson/sXDArUvxpsY,111.4,121.9,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00002.wav,Kathleen_Robertson/sXDArUvxpsY,133.9,142.4,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00003.wav,Kathleen_Robertson/sXDArUvxpsY,156.8,168.2,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00005.wav,Kathleen_Robertson/sXDArUvxpsY,177.6,197.5,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00006.wav,Kathleen_Robertson/sXDArUvxpsY,198.5,205.1,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00010.wav,Kathleen_Robertson/sXDArUvxpsY,256.9,272.5,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00011.wav,Kathleen_Robertson/sXDArUvxpsY,339.6,355.8,Kathleen_Robertson,dev,trn
id10605\sXDArUvxpsY\00012.wav,Kathleen_Robertson/sXDArUvxpsY,367.2,373.5,Kathleen_Robertson,dev,trn
id10609\8QNLnekKaPU\00001.wav,Kathryn_Prescott/8QNLnekKaPU,6.4,12.4,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00002.wav,Kathryn_Prescott/8QNLnekKaPU,13.2,24.6,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00003.wav,Kathryn_Prescott/8QNLnekKaPU,41.2,63.1,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00004.wav,Kathryn_Prescott/8QNLnekKaPU,64.0,70.0,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00006.wav,Kathryn_Prescott/8QNLnekKaPU,104.6,116.0,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00010.wav,Kathryn_Prescott/8QNLnekKaPU,169.3,176.0,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00011.wav,Kathryn_Prescott/8QNLnekKaPU,179.6,186.3,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00012.wav,Kathryn_Prescott/8QNLnekKaPU,190.5,197.9,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00013.wav,Kathryn_Prescott/8QNLnekKaPU,201.2,207.8,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00014.wav,Kathryn_Prescott/8QNLnekKaPU,213.6,227.5,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00015.wav,Kathryn_Prescott/8QNLnekKaPU,241.2,252.0,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00016.wav,Kathryn_Prescott/8QNLnekKaPU,252.4,263.4,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00018.wav,Kathryn_Prescott/8QNLnekKaPU,264.4,273.8,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00019.wav,Kathryn_Prescott/8QNLnekKaPU,292.3,316.5,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00020.wav,Kathryn_Prescott/8QNLnekKaPU,318.5,325.1,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00021.wav,Kathryn_Prescott/8QNLnekKaPU,328.5,337.1,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00022.wav,Kathryn_Prescott/8QNLnekKaPU,341.6,362.1,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00025.wav,Kathryn_Prescott/8QNLnekKaPU,379.3,388.5,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00026.wav,Kathryn_Prescott/8QNLnekKaPU,412.6,427.2,Kathryn_Prescott,dev,trn
id10609\8QNLnekKaPU\00027.wav,Kathryn_Prescott/8QNLnekKaPU,438.0,444.6,Kathryn_Prescott,dev,trn
id10609\FYSlbjHccR0\00001.wav,Kathryn_Prescott/FYSlbjHccR0,51.8,59.2,Kathryn_Prescott,dev,trn
id10609\FYSlbjHccR0\00003.wav,Kathryn_Prescott/FYSlbjHccR0,88.2,99.3,Kathryn_Prescott,dev,trn
id10609\FYSlbjHccR0\00004.wav,Kathryn_Prescott/FYSlbjHccR0,105.9,112.0,Kathryn_Prescott,dev,trn
id10609\FYSlbjHccR0\00005.wav,Kathryn_Prescott/FYSlbjHccR0,113.9,120.8,Kathryn_Prescott,dev,trn
id10609\FYSlbjHccR0\00006.wav,Kathryn_Prescott/FYSlbjHccR0,122.2,131.3,Kathryn_Prescott,dev,trn
id10609\FYSlbjHccR0\00007.wav,Kathryn_Prescott/FYSlbjHccR0,163.7,171.7,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00001.wav,Kathryn_Prescott/GJqFYiUVlZc,6.3,13.5,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00003.wav,Kathryn_Prescott/GJqFYiUVlZc,28.6,43.5,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00005.wav,Kathryn_Prescott/GJqFYiUVlZc,66.6,89.3,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00007.wav,Kathryn_Prescott/GJqFYiUVlZc,110.1,122.1,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00008.wav,Kathryn_Prescott/GJqFYiUVlZc,123.4,133.9,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00009.wav,Kathryn_Prescott/GJqFYiUVlZc,139.5,151.3,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00011.wav,Kathryn_Prescott/GJqFYiUVlZc,158.2,167.6,Kathryn_Prescott,dev,trn
id10609\GJqFYiUVlZc\00012.wav,Kathryn_Prescott/GJqFYiUVlZc,182.0,208.1,Kathryn_Prescott,dev,trn
